0.365953 23.2361 40.967 284.942
0.286672 11.261 27.0617 225.622
0.287927 15.5907 31.3344 235.686
0.476655 58.368 76.3837 438.092
0.37545 42.406 55.4268 338.72
0.244399 13.0678 24.3357 204.937
0.45472 34.6531 60.0585 382.945
0.261029 21.5272 32.5331 239.109
0.461293 33.9165 52.2401 331.856
0.479816 25.2149 46.0501 310.73
0.393943 73.5551 94.2911 522.277
0.39333 37.4421 51.9325 314.412
0.427939 27.7501 58.0732 387.673
0.440353 80.2962 101.896 564.415
0.366389 222.524 257.176 1152.47
0.533097 38.1445 70.0653 433.131
0.294758 23.7006 41.0742 310.731
0.368617 48.0252 61.5555 360.768
0.430255 22.926 42.8831 294.864
0.346245 23.5309 37.152 255.855
0.265863 22.2408 38.4979 283.131
0.482164 89.7771 124.859 631.023
0.39857 51.2041 70.2891 434.796
0.304871 36.1721 50.9314 330.264
0.384671 43.0247 63.1127 405.077
0.400716 47.242 89.0423 570.535
0.249765 24.2975 36.2389 265.425
0.490133 24.9913 47.7533 310.404
0.556428 55.972 95.3962 554.234
0.346027 34.8445 48.3876 311.886
0.34911 111.932 143.194 733.624
0.366667 26.604 39.7603 277.495
0.462193 55.5654 80.8856 468.858
0.544326 154.218 173.419 775.983
0.400747 34.9067 52.4345 340.319
0.651141 74.8731 119.481 651.197
0.609404 48.0333 96.676 561.261
0.465743 32.8177 52.6594 326.202
0.503571 24.0479 48.3244 322.932
0.467983 34.4376 50.8304 318.699
0.227335 22.7511 39.2617 279.243
0.38626 31.4136 56.1835 378.073
0.4255 81.5889 124.216 749.07
0.581723 73.1651 130.996 740.815
0.424167 122.803 148.208 747.957
0.315832 12.5542 27.0146 215.946
0.396706 22.7946 44.7887 302.917
0.342823 18.4065 35.1564 267.188
0.385293 18.4948 43.5455 321.125
0.354504 27.6319 40.0977 268.426
0.440757 24.7277 42.012 286.328
0.59235 47.4066 82.2607 451.849
0.337247 11.3614 24.5467 197.925
0.319157 16.2276 30.3412 230.962
0.318803 20.8735 37.9183 279.962
0.270171 22.11 35.6765 270.898
0.184483 10.6152 23.1742 203.027
0.262631 13.7429 30.5448 251.797
0.377276 41.5538 72.9123 496.667
0.364312 17.2669 33.5774 252.377
0.399581 33.2535 47.4889 299.546
0.356196 84.3603 102.871 553.813
0.266993 60.8015 82.5166 471.698
0.606142 72.0258 115.306 596.857
0.506067 383.471 437.517 1683.18
0.482566 49.033 68.6504 401.613
0.382704 123.015 145.731 702.182
0.425603 45.1152 63.6922 391.013
0.401982 43.3834 64.2471 381.555
0.265074 15.7981 27.5596 211.674
0.282959 18.8371 33.906 260.423
0.434182 49.2945 73.686 447.193
0.393936 16.1158 36.1851 274.56
0.301246 32.8947 48.1937 331.835
0.348811 22.491 45.3051 325.246
0.338929 18.4382 38.7674 300.464
0.446063 23.1825 41.5373 273.427
0.430303 26.4002 45.8762 309.72
0.481483 23.3406 47.963 326.711
0.322855 23.6776 39.1535 274.723
0.381692 22.2758 36.3759 250.581
0.389058 69.9596 88.3376 481.499
0.425054 38.1247 55.9202 337.324
0.532861 38.7153 58.4637 354.459
0.387685 73.9467 94.9895 519.928
0.425467 913.376 1015.56 3754.03
0.366916 12.9696 26.3806 204.071
0.407064 69.1814 90.8269 481.521
0.405394 24.5602 41.1984 285.423
0.295242 16.2367 30.5577 235.859
0.410519 57.5242 86.7817 487.706
0.463153 101.181 122.36 583.883
0.408171 27.6174 43.8706 281.193
0.433786 63.0358 85.2654 473.627
0.437415 21.0807 43.5892 306.685
0.453469 156.232 195.046 889.72
0.339121 24.7282 41.8055 291.312
0.381623 23.8107 42.6117 298.423
0.546343 293.951 326.734 1257.88
0.313011 30.9846 47.8347 315.023
0.434633 28.4533 43.8805 292.564
0.398139 24.3829 37.9982 261.716
0.339152 42.4296 60.5789 376.856
0.332185 18.5407 34.9298 257.341
0.619159 105.049 147.121 741.903
0.380786 58.0493 73.8152 434.509
0.272478 14.914 26.7844 213.851
0.329688 17.9118 31.2186 232.618
0.599098 70.753 129.48 738.796
0.430017 26.7987 48.0827 334.277
0.407821 26.7249 42.5797 289.246
0.339883 37.8986 52.2685 320.814
0.451769 42.1673 66.9509 419.735
0.439262 29.9838 50.7338 320.371
0.454774 88.2975 119.606 625.436
0.342488 18.0094 32.2629 235.141
0.539212 31.8021 57.182 359.498
0.344303 21.8911 35.2109 258.979
0.310781 24.3295 39.795 273.697
0.408227 40.2399 60.6729 358.629
0.398049 60.7781 77.0137 448.604
0.270813 11.9894 23.3207 191.48
0.507972 50.2746 73.6511 433.315
0.478339 84.0009 125.456 679.882
0.492358 34.9173 58.5831 366.852
0.466057 42.1526 61.9654 374.166
0.392008 21.2436 40.2314 281.519
0.405243 34.2667 49.3895 305.495
0.381168 32.8287 64.0421 443.833
0.334579 45.4696 70.0331 460.625
0.45533 28.4086 50.7915 334.962
0.551639 63.1839 83.8104 474.947
0.365788 26.6738 40.6896 277.237
0.374363 28.4433 45.8915 313.844
0.400166 40.9995 61.0004 367.585
0.204911 11.2319 23.5033 201.847
0.242988 14.2886 27.5358 223.958
0.423461 34.717 51.6206 323.634
0.335413 14.9338 27.9581 217.04
0.335445 13.9077 26.93 210.553
0.415019 35.4397 59.2402 373.057
0.410395 52.1766 74.8656 476.342
0.567166 37.7331 65.1789 384.483
0.538527 59.0442 88.9829 471.263
0.478437 71.5148 93.833 502.106
0.413252 85.7169 105.456 543.541
0.409302 24.7638 44.9929 309.808
0.336845 12.8652 28.9643 224.613
0.52106 30.107 52.1236 321.212
0.306199 13.1456 27.0493 217.354
0.443488 28.8812 50.8931 342.377
0.396129 27.2207 44.8646 293.303
0.466006 63.7371 78.1168 418.551
0.415368 54.4175 69.6271 406.81
0.366162 31.1565 50.0779 333.312
0.405639 29.7428 51.9936 340.535
0.267378 9.91766 22.1477 193.544
0.474531 32.9196 52.7194 330.466
0.444631 29.9933 51.0018 338.327
0.305846 34.93 50.6914 336.593
0.25234 10.7717 23.9995 202.458
0.285369 20.6785 35.6361 276.43
0.413008 13.8006 30.8641 231.914
0.388912 25.2439 39.9386 277.771
0.357095 30.8393 46.9451 320.949
0.491392 43.4238 67.794 412.236
0.461582 20.1955 41.1123 286.708
0.485567 24.4845 49.0987 327.179
0.489026 84.5208 103.641 540.856
0.237698 8.12327 18.3844 164.506
0.458846 57.249 75.2744 440.391
0.329336 117.546 146.236 728.367
0.236357 12.9633 24.9416 207.298
0.432244 26.6609 45.5606 314.689
0.4543 31.9144 64.0274 410.68
0.446363 17.0027 36.0796 255.476
0.416519 60.2995 74.2932 412.575
0.265306 16.3011 33.7231 275.753
0.397467 124.149 142.014 668.789
0.301277 16.1072 30.3617 236.495
0.338324 17.1006 33.1341 245.421
0.318887 18.7486 35.3131 261.179
0.442616 38.763 62.3136 380.837
0.485708 50.3287 75.2253 453.777
0.341522 15.3797 28.4313 222.232
