0.335944 43.2007 71.9898 431.713
0.281573 17.0174 35.518 264.304
0.420344 56.3559 79.759 447.171
0.42572 58.9685 97.7009 529.315
0.285817 34.4012 55.6237 362.85
0.367861 33.6313 62.8686 406.091
0.363072 41.6333 63.2017 402.258
0.506819 36.6565 76.1916 454.087
0.401065 87.0423 121.944 659.967
0.363105 22.1231 47.8539 320.577
0.40207 35.4907 77.3483 508.04
0.380979 272.106 313.815 1254.02
0.39188 38.6862 86.2421 560.079
0.490494 76.4275 136.058 703.935
0.358528 25.7386 49.9261 333.744
0.352254 27.5351 55.6536 379.562
0.294564 27.8283 54.3351 377.074
0.400855 61.8321 114.322 618.33
0.335713 38.9437 58.568 375.164
0.414147 54.5056 106.025 633.96
0.318177 50.4691 98.6178 609.598
0.361903 207.065 248.295 1015.51
0.564434 83.0703 148.903 748.899
0.384421 45.2863 82.7006 494.277
0.385446 136.815 212.179 1097.07
0.353367 26.3132 53.2388 375.658
0.688133 103.437 184.506 858.428
0.392462 41.1194 67.7465 411.39
0.687304 317.464 381.923 1483.63
0.548195 58.5244 113.578 581.8
0.517719 48.4021 83.0763 476.592
0.455859 41.599 70.9642 424.946
0.219214 24.1412 48.8995 353.578
0.453879 68.5204 120.464 661.12
0.496993 108.667 171.531 894.782
0.463523 153.74 195.237 891.214
0.30961 28.4363 49.5754 350.991
0.42827 40.6092 78.4872 471.491
0.383707 54.5368 82.0138 490.623
0.363322 46.0673 88.6106 552.21
0.261024 27.2463 48.9866 345.632
0.350654 30.9909 65.4835 442.914
0.39529 36.6025 70.5654 438.091
0.346169 70.2247 103.53 588.881
0.494984 75.0323 130.778 684.115
0.538689 76.2439 120.717 621.849
0.371276 43.7001 69.8888 431.881
0.404129 69.493 95.8085 528.004
0.591247 138.039 200.724 955.692
0.402989 278.03 316.889 1243.19
0.440039 29.7881 59.0732 383.552
0.627883 85.8012 153.731 748.012
0.360414 26.5835 56.7777 391.79
0.313625 25.4961 53.3947 384.596
0.278544 31.105 61.1616 433.624
0.165234 9.97172 24.0994 218.047
0.37531 48.2171 84.2711 529.549
0.385325 33.3984 58.5723 375.715
0.429724 109.904 138.75 634.895
0.250566 71.4574 98.0935 549.64
0.640248 134.692 235.554 1047.46
0.513504 473.991 564.214 2138.78
0.362628 50.739 79.0027 473.891
0.536682 176.001 224.302 959.446
0.46315 82.9928 123.333 642.471
0.264339 42.3558 60.7631 370.113
0.293048 22.4036 43.5442 314.941
0.405607 35.089 65.7365 410.386
0.350683 179.878 224.666 1016.1
0.327923 54.6528 87.1487 546.963
0.346518 22.3179 51.6706 374.951
0.426957 85.2814 117.462 627.115
0.467643 32.629 71.1195 439.503
0.354126 36.9182 75.6141 484.174
0.364171 25.3664 54.3425 371.251
0.386491 89.7225 125.853 674.042
0.526701 70.0402 120.689 672.507
0.418408 93.1313 133.528 691.517
0.343435 943.597 1102.96 3796.13
0.381465 31.2934 61.0263 402.563
0.420005 79.4165 123.048 693.67
0.315394 21.564 45.4742 327.229
0.42183 69.2 113.364 623.791
0.410372 50.8529 92.5436 579.35
0.405892 35.4756 73.4609 446.357
0.431186 37.1885 70.7606 443.404
0.435564 199.242 290.987 1231.53
0.309208 22.0099 42.0254 306.943
0.5003 344.331 386.31 1375.73
0.352979 41.5373 65.4574 399.399
0.437944 67.9761 107.786 579.641
0.377376 62.9745 88.5668 525.715
0.510926 117.142 180.479 847.415
0.33396 66.9067 100.114 607.21
0.474547 52.9619 110.739 647.62
0.485195 125.181 183.462 922.28
0.509423 213.396 246.273 971.577
0.434919 43.0392 85.8612 513.73
0.31976 39.9502 59.4729 369.891
0.553398 111.436 161.314 788.339
0.459215 54.3142 85.4289 494.16
0.431189 192.963 225.428 915.182
0.307733 52.2951 75.1165 464.771
0.601018 202.805 281.678 1216.02
0.418865 75.1728 106.795 597.875
0.250873 21.1911 45.0717 344.322
0.564372 72.8052 130.819 704.267
0.453015 70.011 102.49 561.43
0.416976 32.9318 60.8101 389.102
0.481252 502.306 551.004 1857.79
0.415805 34.1065 66.0973 414.871
0.467772 105.912 150.153 739.331
0.36965 22.6938 50.6485 341.509
0.41521 31.943 69.9735 460.891
0.299929 1727.13 2139.43 7368.64
0.433289 50.7497 83.4684 457.466
0.298506 61.721 84.3673 490.433
0.48198 44.9417 78.2936 446.008
0.559011 108.67 167.016 790.94
0.416176 39.3007 69.4193 417.626
0.496326 65.6265 118.301 654.433
0.369226 78.3463 102.078 520.898
0.41753 38.7566 71.3186 436.605
0.338971 52.4776 86.1347 535.155
0.467368 39.4098 82.9967 512.736
0.418642 25.0368 56.538 365.113
0.473787 41.0182 78.2512 464.906
0.382067 48.2167 83.2879 488.462
0.205522 12.0348 30.2941 252.438
0.371062 82.7295 105.417 539.612
0.415324 41.5819 66.1972 399.795
0.364023 22.1932 43.7651 302.586
0.413343 49.1344 86.1604 493.952
0.44638 68.1033 121.498 661.774
0.600157 77.4627 132.712 635.243
0.490022 88.2803 136.62 722.315
0.395572 96.4906 124.111 614.139
0.334012 27.8519 57.1872 383.911
0.496489 31.7463 69.0722 417.613
0.350471 36.5944 60.9486 386.559
0.447868 72.7332 121.698 643.826
0.584974 82.3176 140.466 713.205
0.356962 46.6881 74.9069 472.508
0.559346 124.302 153.918 701.534
0.289991 29.1491 58.6603 408.124
0.523963 50.3247 87.769 477.608
0.360321 40.0816 75.774 444.803
0.448828 27.0485 63.8609 408.45
0.28975 22.8591 48.0309 346.108
0.448943 44.3374 78.6842 461.26
0.476838 123.868 161.877 803.476
0.401637 56.1881 87.6126 513.206
0.429283 71.1147 102.709 540.324
0.38224 38.3214 65.8085 407.885
0.362731 31.8392 62.5633 408.216
0.310824 89.5924 112.385 562.901
0.403987 24.8691 54.7299 364.389
0.341425 46.2184 67.7925 413.778
0.276784 13.5997 33.3153 260.615
0.333477 32.1041 76.6792 525.711
0.392408 30.3112 54.3425 352.751
0.364305 36.5888 61.3027 399.999
0.499015 266.529 313.686 1267.32
0.477244 184.478 214.825 890.81
0.469568 100.608 130.349 669.28
0.275484 20.1942 37.7694 286.3
0.478518 172.262 216.641 996.692
0.197756 14.772 29.368 241.35
0.424702 55.1864 81.8553 479.169
0.458863 38.0567 82.9851 485.72
0.443652 21.2569 52.4927 345.575
0.346599 63.3249 90.401 514.244
0.32702 40.106 64.853 404.142
0.317158 19.538 41.7511 309.259
0.378159 33.1955 63.2041 399.463
0.333703 74.1081 100.338 547.952
0.496188 55.1449 104.59 576.934
0.378893 78.3955 104.484 578.445
0.26395 15.6494 35.5932 277.278
0.519617 180.85 221.429 937.608
0.401353 164.957 218.69 1036.61
0.444225 33.9025 68.0307 419.102
0.342628 88.3505 119.519 626.67
0.306647 41.1838 68.9269 465.547
0.564978 52.3251 97.3506 535.813
0.348955 42.4785 86.4906 566.625
0.514889 67.7721 112.186 581.992
0.339539 219.874 266.284 1106.44
0.380447 29.3688 54.9573 363.375
0.351406 52.0322 72.2559 431.283
0.363464 66.343 112.127 649.527
0.570395 59.8432 109.291 580.255
0.531488 51.1908 90.9132 511.562
0.394917 185.542 275.503 1176.21
0.487019 92.9135 137.793 676.32
0.506437 463.895 520.029 1801.87
0.323089 24.8726 53.3758 357.403
0.472137 61.1943 115.76 674.78
0.456572 92.3025 128.485 667.314
0.394634 69.8848 93.5099 509.803
0.388906 33.1821 63.8677 414.859
0.450209 62.2519 99.2169 576.908
0.607339 99.857 163.066 755.359
0.562665 127.094 180.183 901.86
0.420915 123.872 156.801 769.944
0.325028 33.5588 61.1148 387.466
0.46581 42.6252 83.9189 496.358
