0 69.8364 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 69.8364 1 0 0 -0.23506 0.971981 0 0 0.00679747 0 0 42.2427 0 0
0.016 69.8364 1 0 0 -0.290591 0.956847 0 0 0.00844611 0 0 -4.98362 -0 0
0.024 69.8364 1 0 0 -0.205744 0.978606 0 0 0.00593666 0 0 -32.3898 -0 0
0.032 69.8364 1 0 0 -0.0431745 0.999068 0 0 0.00123827 0 0 -46.4107 -0 0
0.04 69.8364 1 0 0 0.160292 0.98707 0 0 -0.00461024 0 0 -54.042 0 0
0.048 69.8364 1 0 0 0.378284 0.925689 0 0 -0.0111116 0 0 -58.5438 0 0
0.056 69.8364 1 0 0 0.588212 0.808707 0 0 -0.0180128 0 0 -61.3903 0 0
0.064 69.8364 1 0 0 0.770002 0.638042 0 0 -0.0251747 0 0 -63.2938 0 0
0.072 69.8364 1 0 0 0.906566 0.422065 0 0 -0.0325152 0 0 -64.6253 0 0
0.08 69.8364 1 0 0 0.984719 0.17415 0 0 -0.0399833 0 0 -65.5914 0 0
0.088 69.8364 1 0 0 0.996049 -0.0888009 0 0 -0.0475454 0 0 -66.3138 0 0
0.096 69.8364 1 0 0 0.937519 -0.347935 0 0 -0.0551789 0 0 -66.8677 0 0
0.104 69.8364 1 0 0 0.811696 -0.584081 0 0 -0.0628678 0 0 -67.3015 0 0
0.112 69.8364 1 0 0 0.626569 -0.779366 0 0 -0.0706004 0 0 -67.6475 0 0
0.12 69.8364 1 0 0 0.394944 -0.918705 0 0 -0.0783682 0 0 -67.9277 0 0
0.128 69.8364 1 0 0 0.13347 -0.991053 0 0 -0.0861648 0 0 -68.1579 0 0
0.136 69.8364 1 0 0 -0.13865 -0.990341 0 0 -0.0939852 0 0 -68.3492 0 0
0.144 69.8364 1 0 0 -0.401138 -0.916018 0 0 -0.101825 0 0 -68.51 0 0
0.152 69.8364 1 0 0 -0.634225 -0.773149 0 0 -0.109683 0 0 -68.6463 0 0
0.16 69.8364 1 0 0 -0.820194 -0.572085 0 0 -0.117554 0 0 -68.7629 0 0
0.168 69.8364 1 0 0 -0.944781 -0.327703 0 0 -0.125438 0 0 -68.8635 0 0
0.176 69.8364 1 0 0 -0.9983 -0.058293 0 0 -0.133332 0 0 -68.9507 0 0
0.184 69.8364 1 0 0 -0.976431 0.215831 0 0 -0.141235 0 0 -69.027 -0 0
0.192 69.8364 1 0 0 -0.880588 0.473882 0 0 -0.149147 0 0 -69.094 -0 0
0.2 69.8364 1 0 0 -0.717844 0.696204 0 0 -0.157066 0 0 -69.1532 -0 0
0.208 69.8364 1 0 0 -0.500415 0.865786 0 0 -0.164991 0 0 -69.2057 -0 0
0.216 69.8364 1 0 0 -0.244747 0.969587 0 0 -0.172922 0 0 -69.2525 -0 0
0.224 69.8364 1 0 0 0.029732 0.999558 0 0 -0.180858 0 0 -69.2945 -0 0
