0 111.738 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 111.738 1 0 0 -0.21033 0.97763 0 0 0.00607057 0 0 26.6444 0 0
0.016 111.738 1 0 0 -0.17256 0.984999 0 0 0.00496837 0 0 -32.5378 -0 0
0.024 111.738 1 0 0 0.0244388 0.999701 0 0 -0.000699515 0 0 -59.1174 -0 0
0.032 111.738 1 0 0 0.282226 0.959348 0 0 -0.00819607 0 0 -68.6921 0 0
0.04 111.738 1 0 0 0.534601 0.845105 0 0 -0.0161585 0 0 -68.9766 0 0
0.048 111.738 1 0 0 0.733995 0.679155 0 0 -0.0236114 0 0 -60.5274 0 0
0.056 111.738 1 0 0 0.852918 0.522045 0 0 -0.0292648 0 0 -37.8082 0 0
0.064 111.738 1 0 0 0.878057 0.478556 0 0 -0.0307036 0 0 11.9266 0 0
0.072 111.738 1 0 0 0.771694 0.635994 0 0 -0.0252527 0 0 68.6901 0 0
0.08 111.738 1 0 0 0.620557 0.784162 0 0 -0.0191783 0 0 26.6969 0 0
0.088 111.738 1 0 0 0.650144 0.759811 0 0 -0.0202758 0 0 -32.509 0 0
0.096 111.738 1 0 0 0.786779 0.617235 0 0 -0.0259417 0 0 -59.106 0 0
0.104 111.738 1 0 0 0.919662 0.39271 0 0 -0.0334375 0 0 -68.689 0 0
0.112 111.738 1 0 0 0.992116 0.125324 0 0 -0.0414 0 0 -68.9792 0 0
0.12 111.738 1 0 0 0.990966 -0.134117 0 0 -0.0488536 0 0 -60.5374 0 0
0.128 111.738 1 0 0 0.945407 -0.325891 0 0 -0.054509 0 0 -37.8322 0 0
0.136 111.738 1 0 0 0.927795 -0.373091 0 0 -0.055952 0 0 11.8797 0 0
0.144 111.738 1 0 0 0.981586 -0.191023 0 0 -0.0505055 0 0 68.6772 0 0
0.152 111.738 1 0 0 0.9998 0.0199776 0 0 -0.0444272 0 0 26.7495 0 0
0.16 111.738 1 0 0 0.999835 -0.0181793 0 0 -0.0455201 0 0 -32.4803 0 0
0.168 111.738 1 0 0 0.976782 -0.214233 0 0 -0.0511838 0 0 -59.0947 0 0
0.176 111.738 1 0 0 0.888133 -0.459586 0 0 -0.058679 0 0 -68.6859 0 0
0.184 111.738 1 0 0 0.727962 -0.685618 0 0 -0.0666414 0 0 -68.9819 0 0
0.192 111.738 1 0 0 0.527064 -0.849826 0 0 -0.0740958 0 0 -60.5474 0 0
0.2 111.738 1 0 0 0.350067 -0.936725 0 0 -0.0797531 0 0 -37.8562 0 0
0.208 111.738 1 0 0 0.302306 -0.953211 0 0 -0.0812004 0 0 11.8329 0 0
