0 100 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 100 1 0 0 -0.217684 0.976019 0 0 0.00628628 0 0 31.1982 0 0
0.016 100 1 0 0 -0.205979 0.978556 0 0 0.00594326 0 0 -25.211 -0 0
0.024 100 1 0 0 -0.0372708 0.999305 0 0 0.00106865 0 0 -52.7659 -0 0
0.032 100 1 0 0 0.202526 0.979277 0 0 -0.00584148 0 0 -64.7306 0 0
0.04 100 1 0 0 0.457188 0.88937 0 0 -0.0136024 0 0 -69.3176 0 0
0.048 100 1 0 0 0.684094 0.729394 0 0 -0.0215823 0 0 -69.3259 0 0
0.056 100 1 0 0 0.853274 0.521462 0 0 -0.0292853 0 0 -64.8855 0 0
0.064 100 1 0 0 0.951941 0.306282 0 0 -0.0360825 0 0 -53.7231 0 0
0.072 100 1 0 0 0.989487 0.14462 0 0 -0.0408417 0 0 -29.3879 0 0
0.08 100 1 0 0 0.991798 0.127817 0 0 -0.0413275 0 0 19.4918 0 0
0.088 100 1 0 0 0.944661 0.328049 0 0 -0.0354244 0 0 69.2866 0 0
0.096 100 1 0 0 0.853551 0.521008 0 0 -0.0292999 0 0 29.0192 0 0
0.104 100 1 0 0 0.863271 0.504741 0 0 -0.0298427 0 0 -26.4915 0 0
0.112 100 1 0 0 0.937446 0.34813 0 0 -0.0348124 0 0 -53.328 0 0
0.12 100 1 0 0 0.993631 0.112682 0 0 -0.0417638 0 0 -64.9684 0 0
0.128 100 1 0 0 0.987464 -0.157846 0 0 -0.0495401 0 0 -69.3828 0 0
0.136 100 1 0 0 0.906026 -0.423221 0 0 -0.0575188 0 0 -69.2573 0 0
0.144 100 1 0 0 0.761452 -0.648222 0 0 -0.0652039 0 0 -64.6515 0 0
0.152 100 1 0 0 0.588983 -0.808145 0 0 -0.0719574 0 0 -53.1963 0 0
0.16 100 1 0 0 0.450179 -0.892938 0 0 -0.0766214 0 0 -28.2577 0 0
0.168 100 1 0 0 0.440872 -0.89757 0 0 -0.0769191 0 0 21.4959 0 0
0.176 100 1 0 0 0.619803 -0.784757 0 0 -0.0708483 0 0 69.6009 0 0
0.184 100 1 0 0 0.768404 -0.639965 0 0 -0.0648941 0 0 26.8417 0 0
0.192 100 1 0 0 0.75164 -0.659573 0 0 -0.065633 0 0 -27.7398 0 0
0.2 100 1 0 0 0.623963 -0.781454 0 0 -0.0706955 0 0 -53.8753 0 0
0.208 100 1 0 0 0.416645 -0.909069 0 0 -0.0776869 0 0 -65.1991 0 0
0.216 100 1 0 0 0.157152 -0.987574 0 0 -0.085478 0 0 -69.4435 0 0
0.224 100 1 0 0 -0.120332 -0.992734 0 0 -0.093455 0 0 -69.1843 0 0
0.232 100 1 0 0 -0.378549 -0.925581 0 0 -0.101122 0 0 -64.4107 0 0
0.24 100 1 0 0 -0.582995 -0.812476 0 0 -0.10783 0 0 -52.6561 0 0
0.248 100 1 0 0 -0.704586 -0.709619 0 0 -0.112397 0 0 -27.1006 0 0
0.256 100 1 0 0 -0.707223 -0.70699 0 0 -0.112503 0 0 23.5143 0 -0
0.264 100 1 0 0 -0.53799 -0.842951 0 0 -0.106272 0 0 69.7843 0 -0
0.272 100 1 0 0 -0.358274 -0.933616 0 0 -0.100496 0 0 24.6698 0 -0
0.28 100 1 0 0 -0.388441 -0.921474 0 0 -0.101428 0 0 -28.9565 0 0
0.288 100 1 0 0 -0.547045 -0.837103 0 0 -0.10658 0 0 -54.4081 0 0
0.296 100 1 0 0 -0.734034 -0.679113 0 0 -0.113611 0 0 -65.4229 0 0
0.304 100 1 0 0 -0.889697 -0.456551 0 0 -0.121416 0 0 -69.4997 0 0
0.312 100 1 0 0 -0.9809 -0.194511 0 0 -0.129391 0 0 -69.1068 0 0
0.32 100 1 0 0 -0.997468 0.0711166 0 0 -0.137038 0 0 -64.163 -0 0
0.328 100 1 0 0 -0.954222 0.2991 0 0 -0.143701 0 0 -52.1024 -0 0
0.336 100 1 0 0 -0.89619 0.44367 0 0 -0.148167 0 0 -25.916 -0 0
0.344 100 1 0 0 -0.897541 0.440932 0 0 -0.14808 0 0 25.5441 0 0
0.352 100 1 0 0 -0.972789 0.231691 0 0 -0.141697 0 0 69.8355 0 0
0.36 100 1 0 0 -0.999253 0.0386517 0 0 -0.136106 0 0 22.5074 0 0
0.368 100 1 0 0 -0.996977 0.0776946 0 0 -0.137227 0 0 -30.1422 -0 0
0.376 100 1 0 0 -0.966202 0.257788 0 0 -0.142467 0 0 -54.9268 -0 0
0.384 100 1 0 0 -0.873978 0.485965 0 0 -0.149536 0 0 -65.6399 -0 0
0.392 100 1 0 0 -0.710647 0.703549 0 0 -0.157354 0 0 -69.5515 -0 0
0.4 100 1 0 0 -0.490057 0.871691 0 0 -0.165327 0 0 -69.0248 -0 0
0.408 100 1 0 0 -0.243438 0.969916 0 0 -0.172954 0 0 -63.9084 -0 0
0.416 100 1 0 0 -0.0149864 0.999888 0 0 -0.179569 0 0 -51.5346 -0 0
0.424 100 1 0 0 0.136948 0.990578 0 0 -0.183933 0 0 -24.7034 0 0
0.432 100 1 0 0 0.127102 0.99189 0 0 -0.183649 0 0 27.5826 0 0
0.44 100 1 0 0 -0.100215 0.994966 0 0 -0.177122 0 0 69.7534 0 0
0.448 100 1 0 0 -0.284824 0.95858 0 0 -0.171724 0 0 20.358 0 0
0.456 100 1 0 0 -0.240858 0.97056 0 0 -0.17303 0 0 -31.2975 -0 0
0.464 100 1 0 0 -0.0572724 0.998359 0 0 -0.178356 0 0 -55.4318 -0 0
0.472 100 1 0 0 0.189564 0.981868 0 0 -0.185461 0 0 -65.8502 0 0
0.48 100 1 0 0 0.447601 0.894233 0 0 -0.193293 0 0 -69.5989 0 0
0.488 100 1 0 0 0.675936 0.73696 0 0 -0.201262 0 0 -68.9382 0 0
0.496 100 1 0 0 0.845642 0.533751 0 0 -0.208869 0 0 -63.6466 0 0
0.504 100 1 0 0 0.944804 0.327636 0 0 -0.215436 0 0 -50.9526 0 0
0.512 100 1 0 0 0.982919 0.18404 0 0 -0.219695 0 0 -23.4624 0 0
