0 123.998 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 123.998 1 0 0 -0.302459 0.953162 0 0 0.00496189 0 0 12.4701 0 0
0.016 123.998 1 0 0 -0.131961 0.991255 0 0 0.00213881 0 0 -72.7059 -0 0
0.024 123.998 1 0 0 0.224745 0.974418 0 0 -0.00365788 0 0 -99.1677 0 0
0.032 123.998 1 0 0 0.604532 0.796581 0 0 -0.010481 0 0 -109.61 0 0
0.04 123.998 1 0 0 0.891022 0.45396 0 0 -0.0177559 0 0 -114.672 0 0
0.048 123.998 1 0 0 0.999981 0.00621794 0 0 -0.0252666 0 0 -117.487 0 0
0.056 123.998 1 0 0 0.892786 -0.450482 0 0 -0.0329156 0 0 -119.209 0 0
0.064 123.998 1 0 0 0.58473 -0.811228 0 0 -0.0406524 0 0 -120.337 0 0
0.072 123.998 1 0 0 0.14147 -0.989942 0 0 -0.0484483 0 0 -121.115 0 0
0.08 123.998 1 0 0 -0.336535 -0.941671 0 0 -0.0562861 0 0 -121.675 0 0
0.088 123.998 1 0 0 -0.738137 -0.674651 0 0 -0.0641544 0 0 -122.091 0 0
0.096 123.998 1 0 0 -0.968417 -0.249337 0 0 -0.0720458 0 0 -122.408 0 0
0.104 123.998 1 0 0 -0.971906 0.235371 0 0 -0.0799551 0 0 -122.656 -0 0
0.112 123.998 1 0 0 -0.746463 0.665427 0 0 -0.0878784 0 0 -122.853 -0 0
0.12 123.998 1 0 0 -0.344372 0.938833 0 0 -0.095813 0 0 -123.012 -0 0
0.128 123.998 1 0 0 0.139701 0.990194 0 0 -0.103757 0 0 -123.142 0 0
0.136 123.998 1 0 0 0.591047 0.806637 0 0 -0.111708 0 0 -123.251 0 0
0.144 123.998 1 0 0 0.902244 0.431226 0 0 -0.119666 0 0 -123.341 0 0
0.152 123.998 1 0 0 0.998893 -0.0470492 0 0 -0.127629 0 0 -123.418 0 0
0.16 123.998 1 0 0 0.857572 -0.514364 0 0 -0.135596 0 0 -123.484 0 0
0.168 123.998 1 0 0 0.511639 -0.8592 0 0 -0.143568 0 0 -123.541 0 0
0.176 123.998 1 0 0 0.0434301 -0.999056 0 0 -0.151543 0 0 -123.59 0 0
0.184 123.998 1 0 0 -0.435312 -0.90028 0 0 -0.159521 0 0 -123.632 0 0
0.192 123.998 1 0 0 -0.810129 -0.586252 0 0 -0.167501 0 0 -123.67 0 0
0.2 123.998 1 0 0 -0.991261 -0.131913 0 0 -0.175484 0 0 -123.703 0 0
