0 173.597 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 173.597 1 0 0 -0.242904 0.97005 0 0 0.00396232 0 0 -19.0372 -0 0
0.016 173.597 1 0 0 0.0640477 0.997947 0 0 -0.00103356 0 0 -104.998 0 0
0.024 173.597 1 0 0 0.510148 0.860086 0 0 -0.00864602 0 0 -123.423 0 0
0.032 173.597 1 0 0 0.853774 0.520643 0 0 -0.0165267 0 0 -118.033 0 0
0.04 173.597 1 0 0 0.989898 0.141784 0 0 -0.0230725 0 0 -81.5444 0 0
0.048 173.597 1 0 0 0.998381 0.0568804 0 0 -0.0244501 0 0 45.2618 0 0
0.056 173.597 1 0 0 0.898238 0.439509 0 0 -0.0180204 0 0 70.8792 0 0
0.064 173.597 1 0 0 0.941573 0.336808 0 0 -0.0198205 0 0 -80.7098 0 0
0.072 173.597 1 0 0 0.996558 -0.0828995 0 0 -0.0267089 0 0 -118.883 0 0
0.08 173.597 1 0 0 0.83956 -0.543267 0 0 -0.0346462 0 0 -123.075 0 0
0.088 173.597 1 0 0 0.512188 -0.858873 0 0 -0.0420559 0 0 -104.095 0 0
0.096 173.597 1 0 0 0.255824 -0.966723 0 0 -0.0465603 0 0 -29.491 0 0
0.104 173.597 1 0 0 0.485706 -0.874122 0 0 -0.042548 0 0 123.619 0 0
0.112 173.597 1 0 0 0.63954 -0.768758 0 0 -0.0395326 0 0 -33.048 0 0
0.12 173.597 1 0 0 0.349949 -0.936769 0 0 -0.0449636 0 0 -108.223 0 0
0.128 173.597 1 0 0 -0.118988 -0.992896 0 0 -0.0526655 0 0 -123.781 0 0
0.136 173.597 1 0 0 -0.568155 -0.822922 0 0 -0.0605001 0 0 -116.386 0 0
0.144 173.597 1 0 0 -0.838283 -0.545235 0 0 -0.0667956 0 0 -75.113 0 0
0.152 173.597 1 0 0 -0.856267 -0.516534 0 0 -0.0673422 0 0 62.9336 0 -0
0.16 173.597 1 0 0 -0.594489 -0.804104 0 0 -0.0610219 0 0 51.2489 0 -0
0.168 173.597 1 0 0 -0.716017 -0.698082 0 0 -0.0636279 0 0 -87.0295 0 0
