0 120 1 0 0 0 1 0 0 0 0 0 0 0 0
0.012 120 1 0 0 -0.205843 0.978585 0 0 0.00593913 0 0 -12.2339 -0 0
0.024 120 1 0 0 0.065689 0.99784 0 0 -0.0018826 0 0 -62.8776 0 0
0.036 120 1 0 0 0.458032 0.888936 0 0 -0.0136302 0 0 -68.7626 0 0
0.048 120 1 0 0 0.736456 0.676485 0 0 -0.0237149 0 0 -44.1243 0 0
0.06 120 1 0 0 0.752193 0.658943 0 0 -0.0243899 0 0 40.8069 0 0
0.072 120 1 0 0 0.494717 0.869054 0 0 -0.0148254 0 0 26.9337 0 0
0.084 120 1 0 0 0.610503 0.792014 0 0 -0.0188121 0 0 -52.2283 0 0
0.096 120 1 0 0 0.864736 0.502226 0 0 -0.0299257 0 0 -69.7679 0 0
0.108 120 1 0 0 0.991337 0.131345 0 0 -0.0412261 0 0 -57.8386 0 0
0.12 120 1 0 0 0.998397 -0.0565971 0 0 -0.0466211 0 0 1.93057 0 0
0.132 120 1 0 0 0.97128 0.237941 0 0 -0.0381166 0 0 63.5067 0 0
0.144 120 1 0 0 0.95714 0.289625 0 0 -0.0365815 0 0 -33.6372 0 0
0.156 120 1 0 0 0.999061 -0.0433242 0 0 -0.0462403 0 0 -67.3261 0 0
0.168 120 1 0 0 0.898294 -0.439395 0 0 -0.0580322 0 0 -65.6915 0 0
0.18 120 1 0 0 0.729219 -0.68428 0 0 -0.0665882 0 0 -28.4231 0 0
0.192 120 1 0 0 0.809577 -0.587013 0 0 -0.0629717 0 0 64.5807 0 0
0.204 120 1 0 0 0.930079 -0.36736 0 0 -0.0557757 0 0 -3.43098 0 0
0.216 120 1 0 0 0.81305 -0.582194 0 0 -0.0628008 0 0 -60.7841 0 0
0.228 120 1 0 0 0.516365 -0.856369 0 0 -0.0744546 0 0 -69.3327 0 0
0.24 120 1 0 0 0.176274 -0.984341 0 0 -0.0849224 0 0 -48.2383 0 0
0.252 120 1 0 0 0.107165 -0.994241 0 0 -0.0869224 0 0 30.9219 0 0
0.264 120 1 0 0 0.433478 -0.901164 0 0 -0.0771545 0 0 37.5426 0 0
0.276 120 1 0 0 0.345304 -0.938491 0 0 -0.079898 0 0 -48.4574 0 0
0.288 120 1 0 0 -0.0257124 -0.999669 0 0 -0.090735 0 0 -69.491 0 0
0.3 120 1 0 0 -0.413784 -0.910375 0 0 -0.10222 0 0 -60.2722 0 0
0.312 120 1 0 0 -0.603159 -0.797621 0 0 -0.108546 0 0 -6.72866 0 0
0.324 120 1 0 0 -0.375134 -0.926971 0 0 -0.101014 0 0 68.0957 0 -0
0.336 120 1 0 0 -0.274348 -0.961631 0 0 -0.0979599 0 0 -27.2961 0 0
0.348 120 1 0 0 -0.561815 -0.827263 0 0 -0.107088 0 0 -66.1185 0 0
0.36 120 1 0 0 -0.8463 -0.532707 0 0 -0.118904 0 0 -66.9556 0 0
0.372 120 1 0 0 -0.970652 -0.240487 0 0 -0.12804 0 0 -34.2802 0 0
0.384 120 1 0 0 -0.949763 -0.312969 0 0 -0.125879 0 0 58.2063 0 -0
0.396 120 1 0 0 -0.821758 -0.569836 0 0 -0.117629 0 0 6.15346 0 -0
0.408 120 1 0 0 -0.923943 -0.382531 0 0 -0.123752 0 0 -58.3352 0 0
0.42 120 1 0 0 -0.999955 0.00950854 0 0 -0.13527 0 0 -69.6882 0 0
0.432 120 1 0 0 -0.926292 0.376806 0 0 -0.146066 0 0 -51.8684 -0 0
0.444 120 1 0 0 -0.877934 0.478782 0 0 -0.1493 0 0 20.9225 0 0
0.456 120 1 0 0 -0.986846 0.161664 0 0 -0.139649 0 0 47.6149 0 0
0.468 120 1 0 0 -0.977812 0.209483 0 0 -0.141043 0 0 -44.1386 -0 0
0.48 120 1 0 0 -0.837689 0.546147 0 0 -0.151549 0 0 -68.9968 -0 0
0.492 120 1 0 0 -0.554013 0.832508 0 0 -0.163176 0 0 -62.3758 -0 0
0.504 120 1 0 0 -0.330871 0.943676 0 0 -0.170336 0 0 -14.6889 -0 0
0.516 120 1 0 0 -0.530363 0.84777 0 0 -0.163982 0 0 69.827 0 0
0.528 120 1 0 0 -0.657621 0.753349 0 0 -0.159438 0 0 -20.1587 -0 0
0.54 120 1 0 0 -0.408046 0.912961 0 0 -0.167956 0 0 -64.6399 -0 0
0.552 120 1 0 0 -0.00840446 0.999965 0 0 -0.179757 0 0 -67.9763 -0 0
0.564 120 1 0 0 0.322398 0.946604 0 0 -0.189401 0 0 -39.5055 0 0
0.576 120 1 0 0 0.298645 0.954364 0 0 -0.188685 0 0 50.057 0 0
0.588 120 1 0 0 -0.0127325 0.999919 0 0 -0.179632 0 0 16.3796 0 0
0.6 120 1 0 0 0.164893 0.986311 0 0 -0.184742 0 0 -55.4918 0 0
0.612 120 1 0 0 0.532397 0.846495 0 0 -0.19608 0 0 -69.8326 0 0
0.624 120 1 0 0 0.812204 0.583374 0 0 -0.207153 0 0 -55.0597 0 0
0.636 120 1 0 0 0.89141 0.453198 0 0 -0.211522 0 0 11.1619 0 0
0.648 120 1 0 0 0.702268 0.711912 0 0 -0.202301 0 0 56.5067 0 0
0.66 120 1 0 0 0.701162 0.713002 0 0 -0.202256 0 0 -39.2093 0 0
0.672 120 1 0 0 0.904444 0.426591 0 0 -0.21237 0 0 -68.277 0 0
0.684 120 1 0 0 0.99951 0.0312994 0 0 -0.2241 0 0 -64.177 0 0
0.696 120 1 0 0 0.970245 -0.242126 0 0 -0.232002 0 0 -21.9278 0 0
0.708 120 1 0 0 0.997615 -0.0690178 0 0 -0.226975 0 0 68.5835 0 0
0.72 120 1 0 0 0.990423 0.138069 0 0 -0.221028 0 0 -12.1874 0 0
0.732 120 1 0 0 0.990981 -0.134001 0 0 -0.228846 0 0 -62.8669 0 0
0.744 120 1 0 0 0.85542 -0.517935 0 0 -0.240593 0 0 -68.7664 0 0
0.756 120 1 0 0 0.624308 -0.781179 0 0 -0.25068 0 0 -44.1485 0 0
0.768 120 1 0 0 0.605516 -0.795833 0 0 -0.251363 0 0 40.7533 0 0
0.78 120 1 0 0 0.832917 -0.553398 0 0 -0.241796 0 0 26.9928 0 0
0.792 120 1 0 0 0.748237 -0.663431 0 0 -0.245776 0 0 -52.2089 0 0
0.804 120 1 0 0 0.441725 -0.89715 0 0 -0.256889 0 0 -69.7669 0 0
0.816 120 1 0 0 0.0629934 -0.998014 0 0 -0.26819 0 0 -57.8531 0 0
0.828 120 1 0 0 -0.125179 -0.992134 0 0 -0.273591 0 0 1.88081 0 -0
0.84 120 1 0 0 0.170364 -0.985381 0 0 -0.265091 0 0 63.5394 0 0
0.852 120 1 0 0 0.223187 -0.974776 0 0 -0.263547 0 0 -33.6042 0 0
0.864 120 1 0 0 -0.111761 -0.993735 0 0 -0.273203 0 0 -67.3202 0 0
0.876 120 1 0 0 -0.499993 -0.866029 0 0 -0.284995 0 0 -65.6992 0 0
0.888 120 1 0 0 -0.732782 -0.680464 0 0 -0.293555 0 0 -28.4574 0 0
0.9 120 1 0 0 -0.641482 -0.767138 0 0 -0.289946 0 0 64.5514 0 -0
0.912 120 1 0 0 -0.430465 -0.902607 0 0 -0.282744 0 0 -3.37998 0 0
0.924 120 1 0 0 -0.636614 -0.771183 0 0 -0.289764 0 0 -60.7716 0 0
0.936 120 1 0 0 -0.889773 -0.456402 0 0 -0.301417 0 0 -69.3353 0 0
0.948 120 1 0 0 -0.994122 -0.108265 0 0 -0.311887 0 0 -48.2596 0 0
0.96 120 1 0 0 -0.999263 -0.0383923 0 0 -0.313894 0 0 30.8665 0 -0
0.972 120 1 0 0 -0.928892 -0.370351 0 0 -0.304126 0 0 37.6004 0 -0
0.984 120 1 0 0 -0.959984 -0.280056 0 0 -0.306863 0 0 -48.4351 0 0
0.996 120 1 0 0 -0.995551 0.0942268 0 0 -0.317698 0 0 -69.4889 -0 0
1.008 120 1 0 0 -0.879831 0.475287 0 0 -0.329184 0 0 -60.2848 -0 0
1.02 120 1 0 0 -0.754234 0.656606 0 0 -0.335515 0 0 -6.77471 -0 0
1.032 120 1 0 0 -0.898874 0.438208 0 0 -0.327989 0 0 68.1134 0 0
1.044 120 1 0 0 -0.940505 0.339779 0 0 -0.324926 0 0 -27.2588 -0 0
1.056 120 1 0 0 -0.78677 0.617247 0 0 -0.334052 0 0 -66.1111 -0 0
1.068 120 1 0 0 -0.473389 0.880853 0 0 -0.345867 0 0 -66.9619 -0 0
1.08 120 1 0 0 -0.173223 0.984883 0 0 -0.355006 0 0 -34.3108 -0 0
1.092 120 1 0 0 -0.246696 0.969093 0 0 -0.352853 0 0 58.1654 0 0
1.104 120 1 0 0 -0.511938 0.859023 0 0 -0.344598 0 0 6.2085 0 0
1.116 120 1 0 0 -0.318221 0.948017 0 0 -0.350716 0 0 -58.3206 -0 0
1.128 120 1 0 0 0.078081 0.996947 0 0 -0.362233 0 0 -69.6895 0 0
1.14 120 1 0 0 0.439512 0.898237 0 0 -0.37303 0 0 -51.8872 0 0
1.152 120 1 0 0 0.538121 0.842868 0 0 -0.376271 0 0 20.8675 0 0
1.164 120 1 0 0 0.22931 0.973353 0 0 -0.366622 0 0 47.668 0 0
1.176 120 1 0 0 0.276133 0.961119 0 0 -0.368008 0 0 -44.113 0 0
1.188 120 1 0 0 0.602325 0.798251 0 0 -0.378512 0 0 -68.9935 0 0
1.2 120 1 0 0 0.868563 0.495578 0 0 -0.39014 0 0 -62.3866 0 0
1.212 120 1 0 0 0.964197 0.265187 0 0 -0.397304 0 0 -14.7309 0 0
1.224 120 1 0 0 0.882353 0.470588 0 0 -0.390957 0 0 69.8282 0 0
1.236 120 1 0 0 0.79677 0.604283 0 0 -0.386405 0 0 -20.1168 0 0
1.248 120 1 0 0 0.938806 0.344446 0 0 -0.394919 0 0 -64.6309 0 0
1.26 120 1 0 0 0.998185 -0.0602169 0 0 -0.40672 0 0 -67.9813 0 0
1.272 120 1 0 0 0.922221 -0.386664 0 0 -0.416366 0 0 -39.5327 0 0
1.284 120 1 0 0 0.931494 -0.363757 0 0 -0.415659 0 0 50.0081 0 0
1.296 120 1 0 0 0.998423 -0.056135 0 0 -0.406602 0 0 16.4376 0 0
