0 40 1 0 0 0 1 0 0 0 0 0 0 0 0
0.008 40 1 0 0 -0.249738 0.968314 0 0 0.00723106 0 0 51.9038 0 0
0.016 40 1 0 0 -0.368815 0.929503 0 0 0.0108205 0 0 16.0123 0 0
0.024 40 1 0 0 -0.372929 0.92786 0 0 0.0109474 0 0 -8.50113 -0 0
0.032 40 1 0 0 -0.3098 0.950802 0 0 0.00902341 0 0 -22.0489 -0 0
0.04 40 1 0 0 -0.207124 0.978315 0 0 0.00597757 0 0 -29.4906 -0 0
0.048 40 1 0 0 -0.0803409 0.996767 0 0 0.00230562 0 0 -33.712 -0 0
0.056 40 1 0 0 0.060347 0.998177 0 0 -0.0017274 0 0 -36.1814 0 0
0.064 40 1 0 0 0.207149 0.978309 0 0 -0.00597427 0 0 -37.6588 0 0
0.072 40 1 0 0 0.353622 0.935388 0 0 -0.0103502 0 0 -38.5563 0 0
0.08 40 1 0 0 0.49425 0.86932 0 0 -0.0148049 0 0 -39.107 0 0
0.088 40 1 0 0 0.624271 0.781208 0 0 -0.0193082 0 0 -39.447 0 0
0.096 40 1 0 0 0.739598 0.673049 0 0 -0.0238415 0 0 -39.6577 0 0
0.104 40 1 0 0 0.836792 0.547521 0 0 -0.0283935 0 0 -39.7887 0 0
0.112 40 1 0 0 0.913061 0.407823 0 0 -0.032957 0 0 -39.8703 0 0
0.12 40 1 0 0 0.966265 0.257551 0 0 -0.0375278 0 0 -39.9211 0 0
0.128 40 1 0 0 0.994929 0.100577 0 0 -0.0421031 0 0 -39.9528 0 0
0.136 40 1 0 0 0.998255 -0.0590555 0 0 -0.0466812 0 0 -39.9725 0 0
0.144 40 1 0 0 0.976118 -0.217242 0 0 -0.051261 0 0 -39.9849 0 0
0.152 40 1 0 0 0.929063 -0.369922 0 0 -0.055842 0 0 -39.9926 0 0
0.16 40 1 0 0 0.858281 -0.51318 0 0 -0.0604236 0 0 -39.9974 0 0
0.168 40 1 0 0 0.765576 -0.643346 0 0 -0.0650056 0 0 -40.0004 0 0
0.176 40 1 0 0 0.653312 -0.757089 0 0 -0.0695879 0 0 -40.0022 0 0
0.184 40 1 0 0 0.524358 -0.851498 0 0 -0.0741704 0 0 -40.0034 0 0
